"mon_feature_id","sample_begin_date","sample_begin_time","sample_begin_depth","result_num_value","mon_feature_name"
90275,2019-05-13,"09:02:00",0,1158.1,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-05-29,"09:45:00",0,132.1,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-05-29,"09:46:00",0,325.79,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-05-29,"09:48:00",0,90.33,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-06-10,"09:34:00",0,365.8,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-06-10,"09:36:00",0,32371.2,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-06-24,"09:44:00",0,87.96,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-06-24,"09:46:00",0,7578.4,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-07-08,"09:46:00",0,10.15,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-07-08,"09:48:00",0,11.42,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-07-22,"09:30:00",0,13.51,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-07-22,"09:33:00",0,13.79,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-08-05,"09:42:00",0,4.72,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-08-05,"09:44:00",0,2.46,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-08-19,"09:30:00",0,32.17,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-08-19,"09:32:00",0,35.34,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-09-02,"09:46:00",0,5.95,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-09-02,"09:48:00",0,23.12,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-09-16,"09:40:00",0,12.15,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-09-16,"09:42:00",0,12.44,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-09-30,"09:20:00",0,2.61,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-09-30,"09:22:00",0,3.47,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-10-14,"09:38:00",0,12.92,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-10-14,"09:40:00",0,13.39,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-10-28,"09:34:00",0,27.47,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-10-28,"09:36:00",0,133.91,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-11-11,"09:31:00",0,24.12,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-11-11,"09:34:00",0,15.75,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-11-25,"09:16:00",0,23.5,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-11-25,"09:18:00",0,37.52,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-12-09,"10:26:00",0,12.16,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2019-12-09,"10:28:00",0,11.07,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-01-13,"09:00:00",0,135.26,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-01-13,"09:02:00",0,50.37,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-01-27,"09:40:00",0,225.9,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-01-27,"09:42:00",0,206.15,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-02-10,"09:32:00",0,109.21,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-02-10,"09:36:00",0,135.94,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-02-24,"09:40:00",0,84.51,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-02-24,"09:42:00",0,121.97,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-03-09,"09:35:00",0,111.17,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-03-09,"09:38:00",0,260.55,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-03-23,"08:44:00",0,25.04,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-03-23,"08:47:00",0,1180.1,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-06-02,"11:39:00",0,333.34,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-06-02,"11:47:00",0,20.75,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-06-17,"09:50:00",0,20.61,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-07-13,"09:30:00",0,22.12,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-07-27,"09:58:00",0,43.72,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-08-11,"10:10:00",0,9.27,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-08-11,"10:43:00",0,8.17,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-08-24,"09:20:00",0,38.07,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-09-07,"09:15:00",0,3.93,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-09-07,"09:19:00",0,3.22,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-09-21,"09:11:00",0,5.67,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-09-21,"09:24:00",0,5.28,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-10-05,"09:25:00",0,22.76,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-10-05,"09:35:00",0,13.18,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-10-19,"09:05:00",0,9.52,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-11-16,"09:40:00",0,39.26,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-11-16,"09:45:00",0,26.94,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-11-30,"09:50:00",0,26.48,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-11-30,"09:57:00",0,29.58,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-12-15,"09:06:00",0,61.45,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2020-12-15,"09:10:00",0,47.46,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-01-18,"09:41:00",0,267.97,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-01-18,"10:14:00",0,92.86,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-01-19,"11:05:00",0,5.62,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-02-01,"09:15:00",0,130.23,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-02-01,"09:19:00",0,105.58,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-02-15,"09:20:00",0,177.41,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-02-15,"09:25:00",0,161.93,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-03-01,"11:15:00",0,102.26,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-03-01,"11:20:00",0,81.17,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-03-15,"09:26:00",0,172,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-03-15,"10:27:00",0,1108.2,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-03-29,"09:20:00",0,66.49,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-03-29,"09:26:00",0,51.82,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-04-12,"09:10:00",0,21.9,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-04-12,"09:15:00",0,25.68,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-04-28,"09:08:00",0,791,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-05-10,"09:48:00",0,81.05,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-05-10,"10:38:00",0,105.7,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-05-24,"09:20:00",0,145.94,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-05-24,"09:25:00",0,106.84,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-06-07,"09:55:00",0,27.4,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-06-07,"10:00:00",0,30.1,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-06-21,"11:58:00",0,23.1,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-06-21,"12:00:00",0,31.53,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-07-05,"09:27:00",0,44.59,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-07-05,"09:38:00",0,31.13,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-07-19,"09:45:00",0,21.78,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-07-19,"09:54:00",0,22.01,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-08-02,"10:24:00",0,51.93,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-08-02,"10:26:00",0,48.49,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-08-16,"10:15:00",0,15.59,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-08-16,"10:17:00",0,17.54,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-08-30,"10:30:00",0,5.62,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-08-30,"10:35:00",0,5.73,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-09-13,"09:55:00",0,7.34,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-09-13,"10:05:00",0,7.91,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-09-27,"10:10:00",0,16.16,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-09-27,"10:20:00",0,9.4,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-10-11,"09:30:00",0,59.61,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-10-11,"09:42:00",0,110.74,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-10-25,"14:00:00",0,125.76,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-10-25,"14:04:00",0,125.02,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-11-08,"09:52:00",0,78.18,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-11-08,"09:56:00",0,64.43,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-11-22,"09:54:00",0,33.93,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2021-11-22,"10:00:00",0,30.95,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-01-10,"10:09:00",0,27.74,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-01-10,"10:12:00",0,301.5,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-01-24,"10:00:00",0,267.68,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-01-24,"10:03:00",0,141.81,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-02-07,"09:44:00",0,27.8,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-02-21,"09:25:00",0,180.56,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-02-21,"09:30:00",0,92.06,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-03-07,"10:05:00",0,77.15,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-03-07,"10:09:00",0,27.63,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-03-07,"10:15:00",0,101.98,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-03-22,"10:13:00",0,37.09,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-03-22,"10:13:00",0,51.93,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-04-04,"10:15:00",0,50.33,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-04-04,"10:25:00",0,44.2,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-04-19,"09:45:00",0,34.85,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-04-19,"09:55:00",0,34.05,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-05-03,"10:01:00",0,73.71,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-05-03,"10:12:00",0,70.5,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-05-16,"10:13:00",0,75.32,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-05-16,"10:20:00",0,74.97,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-05-30,"10:15:00",0,141.58,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-06-13,"10:05:00",0,39.89,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-06-13,"10:07:00",0,25.68,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-06-27,"09:30:00",0,19.37,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-06-27,"09:38:00",0,16.74,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-07-11,"08:26:00",0,88.39,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-07-11,"08:30:00",0,82.31,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-07-25,"12:06:00",0,28.43,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-07-25,"12:08:00",0,24.07,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-08-11,"08:30:00",0,164.28,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-08-11,"08:33:00",0,48.49,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-08-22,"11:10:00",0,42.53,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-08-22,"11:12:00",0,45.57,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-09-05,"09:40:00",0,98.48,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-09-05,"09:42:00",0,71.42,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-09-19,"06:50:00",0,69.59,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-09-19,"06:55:00",0,81.85,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-10-03,"07:00:00",0,157.06,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-10-03,"07:02:00",0,118.65,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-10-17,"07:45:00",0,41.96,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-10-17,"07:47:00",0,43.33,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-10-31,"08:08:00",0,36.8,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-10-31,"08:10:00",0,19.03,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-11-14,"07:54:00",0,16.85,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-11-14,"07:56:00",0,17.2,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-11-28,"08:17:00",0,120.6,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-11-28,"08:19:00",0,117.39,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-12-12,"08:05:00",0,136.88,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2022-12-12,"08:07:00",0,98.71,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-01-17,"09:15:00",0,137.22,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-01-17,"09:17:00",0,98.82,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-01-30,"07:50:00",0,108.68,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-01-30,"07:52:00",0,74.4,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-02-13,"07:55:00",0,143.64,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-02-13,"07:57:00",0,111.72,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-02-27,"10:28:00",0,151.55,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-02-27,"10:30:00",0,175.4,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-03-27,"08:15:00",0,290.72,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-03-27,"08:17:00",0,158.43,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-04-11,"08:15:00",0,159.92,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-04-11,"08:17:00",0,106.62,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-04-25,"11:30:00",0,1071.9,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-04-25,"11:32:00",0,1169.3,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-05-08,"09:25:00",0,116.02,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-05-08,"09:27:00",0,112.12,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-05-22,"08:40:00",0,35.31,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-05-22,"08:42:00",0,34.62,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-06-05,"08:26:00",0,106.27,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-06-05,"08:28:00",0,102.95,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-06-19,"08:44:00",0,269.4,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-06-19,"08:55:00",0,184.6,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-07-03,"09:36:00",0,28.55,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-07-03,"09:38:00",0,28.09,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-07-17,"10:46:00",0,44.94,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-07-17,"10:48:00",0,30.95,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-07-31,"09:00:00",0,47.35,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-07-31,"09:02:00",0,51.76,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-08-14,"08:20:00",0,20.75,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-08-14,"08:22:00",0,13.87,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-08-28,"08:26:00",0,34.28,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-08-28,"08:28:00",0,36.8,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-09-11,"08:00:00",0,60.07,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-09-11,"08:02:00",0,80.42,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-09-27,"08:30:00",0,178.38,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-09-27,"08:32:00",0,99.62,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-10-09,"08:34:00",0,30.84,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-10-09,"08:36:00",0,16.51,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-10-23,"08:20:00",0,80.36,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-10-23,"08:22:00",0,31.87,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-11-06,"07:40:00",0,85.18,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
90275,2023-11-06,"07:42:00",0,65.57,"A2R009Q01 ROODEPLAAT DAM ON PIENAARS RIVER: NEAR DAM WALL"
